seal_id,source_image,clean_image,image_size_orig_w,image_size_orig_h,image_size_clean_w,image_size_clean_h,symbol_id,symbol_index,bbox_clean_x1,bbox_clean_y1,bbox_clean_x2,bbox_clean_y2,bbox_orig_x1,bbox_orig_y1,bbox_orig_x2,bbox_orig_y2,symbol_path
page252_H-244_B_c3,data\cropped\page252_H-244_B_c3.png,data\clean\page252_H-244_B_c3_clean.png,501,482,501,482,page252_H-244_B_c3_sym_001,1,45,64,501,479,45,64,500,479,output\symbols\page252_H-244_B_c3_sym_001.png
page253_H-246_A_c2,data\cropped\page253_H-246_A_c2.png,data\clean\page253_H-246_A_c2_clean.png,443,441,443,430,page253_H-246_A_c2_sym_001,1,243,70,266,84,243,71,266,86,output\symbols\page253_H-246_A_c2_sym_001.png
page253_H-246_B_c1,data\cropped\page253_H-246_B_c1.png,data\clean\page253_H-246_B_c1_clean.png,443,441,443,430,page253_H-246_B_c1_sym_001,1,243,70,266,84,243,71,266,86,output\symbols\page253_H-246_B_c1_sym_001.png
page253_H-248_A_bis_c1,data\cropped\page253_H-248_A_bis_c1.png,data\clean\page253_H-248_A_bis_c1_clean.png,443,441,443,430,page253_H-248_A_bis_c1_sym_001,1,243,70,266,84,243,71,266,86,output\symbols\page253_H-248_A_bis_c1_sym_001.png
page253_H-248_A_c0,data\cropped\page253_H-248_A_c0.png,data\clean\page253_H-248_A_c0_clean.png,444,438,444,438,page253_H-248_A_c0_sym_001,1,143,359,386,437,143,359,386,437,output\symbols\page253_H-248_A_c0_sym_001.png
page253_H-248_a_c1,data\cropped\page253_H-248_a_c1.png,data\clean\page253_H-248_a_c1_clean.png,443,441,443,430,page253_H-248_a_c1_sym_001,1,243,70,266,84,243,71,266,86,output\symbols\page253_H-248_a_c1_sym_001.png
page253_H-248_B_c0,data\cropped\page253_H-248_B_c0.png,data\clean\page253_H-248_B_c0_clean.png,444,438,444,438,page253_H-248_B_c0_sym_001,1,143,359,386,437,143,359,386,437,output\symbols\page253_H-248_B_c0_sym_001.png
page253_H-249_A_c0,data\cropped\page253_H-249_A_c0.png,data\clean\page253_H-249_A_c0_clean.png,443,441,443,430,page253_H-249_A_c0_sym_001,1,243,70,266,84,243,71,266,86,output\symbols\page253_H-249_A_c0_sym_001.png
page253_H-251_A_c0,data\cropped\page253_H-251_A_c0.png,data\clean\page253_H-251_A_c0_clean.png,463,487,441,487,page253_H-251_A_c0_sym_001,1,4,0,14,271,4,0,14,271,output\symbols\page253_H-251_A_c0_sym_001.png
page253_H-251_A_c0,data\cropped\page253_H-251_A_c0.png,data\clean\page253_H-251_A_c0_clean.png,463,487,441,487,page253_H-251_A_c0_sym_002,2,5,67,441,486,5,67,462,486,output\symbols\page253_H-251_A_c0_sym_002.png
page253_H-251_c2,data\cropped\page253_H-251_c2.png,data\clean\page253_H-251_c2_clean.png,409,416,375,416,page253_H-251_c2_sym_001,1,89,59,186,97,97,59,202,97,output\symbols\page253_H-251_c2_sym_001.png
page253_H-251_C_c2,data\cropped\page253_H-251_C_c2.png,data\clean\page253_H-251_C_c2_clean.png,421,452,421,452,page253_H-251_C_c2_sym_001,1,141,0,282,21,141,0,282,21,output\symbols\page253_H-251_C_c2_sym_001.png
page254_H-252_A_c0,data\cropped\page254_H-252_A_c0.png,data\clean\page254_H-252_A_c0_clean.png,866,446,768,395,page254_H-252_A_c0_sym_001,1,0,324,11,394,0,365,12,444,output\symbols\page254_H-252_A_c0_sym_001.png
page254_H-252_A_c0,data\cropped\page254_H-252_A_c0.png,data\clean\page254_H-252_A_c0_clean.png,866,446,768,395,page254_H-252_A_c0_sym_002,2,496,371,532,383,559,418,599,432,output\symbols\page254_H-252_A_c0_sym_002.png
page254_H-252_B_bis_c1,data\cropped\page254_H-252_B_bis_c1.png,data\clean\page254_H-252_B_bis_c1_clean.png,904,480,768,407,page254_H-252_B_bis_c1_sym_001,1,192,72,218,92,226,84,256,108,output\symbols\page254_H-252_B_bis_c1_sym_001.png
page254_H-252_B_c1,data\cropped\page254_H-252_B_c1.png,data\clean\page254_H-252_B_c1_clean.png,856,441,768,395,page254_H-252_B_c1_sym_001,1,124,57,180,64,138,63,200,71,output\symbols\page254_H-252_B_c1_sym_001.png
page254_H-252_B_c1,data\cropped\page254_H-252_B_c1.png,data\clean\page254_H-252_B_c1_clean.png,856,441,768,395,page254_H-252_B_c1_sym_002,2,144,62,333,98,160,69,371,109,output\symbols\page254_H-252_B_c1_sym_002.png
page254_H-252_B_c1,data\cropped\page254_H-252_B_c1.png,data\clean\page254_H-252_B_c1_clean.png,856,441,768,395,page254_H-252_B_c1_sym_003,3,472,60,716,92,526,66,798,102,output\symbols\page254_H-252_B_c1_sym_003.png
page254_H-252_D_c0,data\cropped\page254_H-252_D_c0.png,data\clean\page254_H-252_D_c0_clean.png,257,275,257,269,page254_H-252_D_c0_sym_001,1,44,58,257,268,44,59,256,273,output\symbols\page254_H-252_D_c0_sym_001.png
page254_H-253_B_c1,data\cropped\page254_H-253_B_c1.png,data\clean\page254_H-253_B_c1_clean.png,904,480,768,407,page254_H-253_B_c1_sym_001,1,192,72,218,92,226,84,256,108,output\symbols\page254_H-253_B_c1_sym_001.png
page255_H-255_A_bis_c0,data\cropped\page255_H-255_A_bis_c0.png,data\clean\page255_H-255_A_bis_c0_clean.png,944,501,768,409,page255_H-255_A_bis_c0_sym_001,1,316,0,433,11,388,0,532,13,output\symbols\page255_H-255_A_bis_c0_sym_001.png
page255_H-255_B_bis_c1,data\cropped\page255_H-255_B_bis_c1.png,data\clean\page255_H-255_B_bis_c1_clean.png,920,499,768,416,page255_H-255_B_bis_c1_sym_001,1,141,85,174,123,168,101,208,147,output\symbols\page255_H-255_B_bis_c1_sym_001.png
page255_H-255_B_c1,data\cropped\page255_H-255_B_c1.png,data\clean\page255_H-255_B_c1_clean.png,841,440,768,401,page255_H-255_B_c1_sym_001,1,43,76,768,400,47,83,840,438,output\symbols\page255_H-255_B_c1_sym_001.png
page255_H-256_A_bis_c0,data\cropped\page255_H-256_A_bis_c0.png,data\clean\page255_H-256_A_bis_c0_clean.png,944,501,768,409,page255_H-256_A_bis_c0_sym_001,1,316,0,433,11,388,0,532,13,output\symbols\page255_H-256_A_bis_c0_sym_001.png
page255_H-256_A_c0,data\cropped\page255_H-256_A_c0.png,data\clean\page255_H-256_A_c0_clean.png,944,501,768,409,page255_H-256_A_c0_sym_001,1,316,0,433,11,388,0,532,13,output\symbols\page255_H-256_A_c0_sym_001.png
page255_H-256_B_bis_c1,data\cropped\page255_H-256_B_bis_c1.png,data\clean\page255_H-256_B_bis_c1_clean.png,920,499,768,416,page255_H-256_B_bis_c1_sym_001,1,141,85,174,123,168,101,208,147,output\symbols\page255_H-256_B_bis_c1_sym_001.png
page255_H-256_B_c1,data\cropped\page255_H-256_B_c1.png,data\clean\page255_H-256_B_c1_clean.png,920,499,768,416,page255_H-256_B_c1_sym_001,1,141,85,174,123,168,101,208,147,output\symbols\page255_H-256_B_c1_sym_001.png
page255_H-257_A_bis_c0,data\cropped\page255_H-257_A_bis_c0.png,data\clean\page255_H-257_A_bis_c0_clean.png,944,501,768,409,page255_H-257_A_bis_c0_sym_001,1,316,0,433,11,388,0,532,13,output\symbols\page255_H-257_A_bis_c0_sym_001.png
page255_H-257_A_c0,data\cropped\page255_H-257_A_c0.png,data\clean\page255_H-257_A_c0_clean.png,944,501,768,409,page255_H-257_A_c0_sym_001,1,316,0,433,11,388,0,532,13,output\symbols\page255_H-257_A_c0_sym_001.png
page255_H-257_B_c1,data\cropped\page255_H-257_B_c1.png,data\clean\page255_H-257_B_c1_clean.png,920,499,768,416,page255_H-257_B_c1_sym_001,1,141,85,174,123,168,101,208,147,output\symbols\page255_H-257_B_c1_sym_001.png
page257_H-261_B_c1,data\cropped\page257_H-261_B_c1.png,data\clean\page257_H-261_B_c1_clean.png,862,446,768,397,page257_H-261_B_c1_sym_001,1,163,59,281,65,182,66,315,73,output\symbols\page257_H-261_B_c1_sym_001.png
page257_H-261_B_c1,data\cropped\page257_H-261_B_c1.png,data\clean\page257_H-261_B_c1_clean.png,862,446,768,397,page257_H-261_B_c1_sym_002,2,367,60,625,69,411,67,701,77,output\symbols\page257_H-261_B_c1_sym_002.png
page257_H-262_A_c0,data\cropped\page257_H-262_A_c0.png,data\clean\page257_H-262_A_c0_clean.png,889,478,768,412,page257_H-262_A_c0_sym_001,1,349,0,472,32,403,0,546,37,output\symbols\page257_H-262_A_c0_sym_001.png
page258_H-276_A_c0,data\cropped\page258_H-276_A_c0.png,data\clean\page258_H-276_A_c0_clean.png,786,422,768,393,page258_H-276_A_c0_sym_001,1,5,192,50,283,5,206,51,303,output\symbols\page258_H-276_A_c0_sym_001.png
page258_H-276_A_c0,data\cropped\page258_H-276_A_c0.png,data\clean\page258_H-276_A_c0_clean.png,786,422,768,393,page258_H-276_A_c0_sym_002,2,8,324,34,369,8,347,34,396,output\symbols\page258_H-276_A_c0_sym_002.png
page258_H-276_A_c0,data\cropped\page258_H-276_A_c0.png,data\clean\page258_H-276_A_c0_clean.png,786,422,768,393,page258_H-276_A_c0_sym_003,3,11,84,36,172,11,90,36,184,output\symbols\page258_H-276_A_c0_sym_003.png
page258_H-276_A_c0,data\cropped\page258_H-276_A_c0.png,data\clean\page258_H-276_A_c0_clean.png,786,422,768,393,page258_H-276_A_c0_sym_004,4,18,371,209,392,18,398,213,420,output\symbols\page258_H-276_A_c0_sym_004.png
page258_H-276_A_c0,data\cropped\page258_H-276_A_c0.png,data\clean\page258_H-276_A_c0_clean.png,786,422,768,393,page258_H-276_A_c0_sym_005,5,31,44,768,392,31,47,785,420,output\symbols\page258_H-276_A_c0_sym_005.png
page258_H-277_A_c0,data\cropped\page258_H-277_A_c0.png,data\clean\page258_H-277_A_c0_clean.png,864,454,768,404,page258_H-277_A_c0_sym_001,1,38,58,768,403,42,65,863,452,output\symbols\page258_H-277_A_c0_sym_001.png
page258_H-278_A_c0,data\cropped\page258_H-278_A_c0.png,data\clean\page258_H-278_A_c0_clean.png,864,454,768,404,page258_H-278_A_c0_sym_001,1,38,58,768,403,42,65,863,452,output\symbols\page258_H-278_A_c0_sym_001.png
page258_H-279_A_c0,data\cropped\page258_H-279_A_c0.png,data\clean\page258_H-279_A_c0_clean.png,864,454,768,404,page258_H-279_A_c0_sym_001,1,38,58,768,403,42,65,863,452,output\symbols\page258_H-279_A_c0_sym_001.png
page258_H-280_A_bis_c0,data\cropped\page258_H-280_A_bis_c0.png,data\clean\page258_H-280_A_bis_c0_clean.png,864,454,768,404,page258_H-280_A_bis_c0_sym_001,1,38,58,768,403,42,65,863,452,output\symbols\page258_H-280_A_bis_c0_sym_001.png
page258_H-280_A_c0,data\cropped\page258_H-280_A_c0.png,data\clean\page258_H-280_A_c0_clean.png,864,454,768,404,page258_H-280_A_c0_sym_001,1,38,58,768,403,42,65,863,452,output\symbols\page258_H-280_A_c0_sym_001.png
page258_H-280_B_c0,data\cropped\page258_H-280_B_c0.png,data\clean\page258_H-280_B_c0_clean.png,847,415,768,376,page258_H-280_B_c0_sym_001,1,32,61,768,375,35,67,846,413,output\symbols\page258_H-280_B_c0_sym_001.png
page259_H-281_A_c0,data\cropped\page259_H-281_A_c0.png,data\clean\page259_H-281_A_c0_clean.png,1019,301,768,227,page259_H-281_A_c0_sym_001,1,157,53,224,59,208,70,297,78,output\symbols\page259_H-281_A_c0_sym_001.png
page259_H-281_B_c1,data\cropped\page259_H-281_B_c1.png,data\clean\page259_H-281_B_c1_clean.png,1006,293,768,223,page259_H-281_B_c1_sym_001,1,126,59,212,68,165,77,277,89,output\symbols\page259_H-281_B_c1_sym_001.png
page259_H-281_B_c1,data\cropped\page259_H-281_B_c1.png,data\clean\page259_H-281_B_c1_clean.png,1006,293,768,223,page259_H-281_B_c1_sym_002,2,574,51,714,61,751,67,935,80,output\symbols\page259_H-281_B_c1_sym_002.png
page259_H-282_B_c1,data\cropped\page259_H-282_B_c1.png,data\clean\page259_H-282_B_c1_clean.png,1028,306,768,228,page259_H-282_B_c1_sym_001,1,35,48,768,227,46,64,1027,304,output\symbols\page259_H-282_B_c1_sym_001.png
page259_H-283_B_c1,data\cropped\page259_H-283_B_c1.png,data\clean\page259_H-283_B_c1_clean.png,1028,306,768,228,page259_H-283_B_c1_sym_001,1,35,48,768,227,46,64,1027,304,output\symbols\page259_H-283_B_c1_sym_001.png
page259_H-286_A_c2,data\cropped\page259_H-286_A_c2.png,data\clean\page259_H-286_A_c2_clean.png,364,300,364,300,page259_H-286_A_c2_sym_001,1,39,162,72,191,39,162,72,191,output\symbols\page259_H-286_A_c2_sym_001.png
page259_H-286_A_c2,data\cropped\page259_H-286_A_c2.png,data\clean\page259_H-286_A_c2_clean.png,364,300,364,300,page259_H-286_A_c2_sym_002,2,45,119,84,150,45,119,84,150,output\symbols\page259_H-286_A_c2_sym_002.png
page259_H-286_A_c2,data\cropped\page259_H-286_A_c2.png,data\clean\page259_H-286_A_c2_clean.png,364,300,364,300,page259_H-286_A_c2_sym_003,3,46,61,364,299,46,61,363,299,output\symbols\page259_H-286_A_c2_sym_003.png
page259_H-288_B_c0,data\cropped\page259_H-288_B_c0.png,data\clean\page259_H-288_B_c0_clean.png,1008,323,768,249,page259_H-288_B_c0_sym_001,1,659,73,721,83,864,94,946,107,output\symbols\page259_H-288_B_c0_sym_001.png
page259_H-289_A_c1,data\cropped\page259_H-289_A_c1.png,data\clean\page259_H-289_A_c1_clean.png,1008,323,768,249,page259_H-289_A_c1_sym_001,1,659,73,721,83,864,94,946,107,output\symbols\page259_H-289_A_c1_sym_001.png
page260_H-208_A_c3,data\cropped\page260_H-208_A_c3.png,data\clean\page260_H-208_A_c3_clean.png,554,294,554,294,page260_H-208_A_c3_sym_001,1,46,67,554,293,46,67,553,293,output\symbols\page260_H-208_A_c3_sym_001.png
page260_H-292_A_c1,data\cropped\page260_H-292_A_c1.png,data\clean\page260_H-292_A_c1_clean.png,554,294,554,294,page260_H-292_A_c1_sym_001,1,46,67,554,293,46,67,553,293,output\symbols\page260_H-292_A_c1_sym_001.png
page260_H-293_A_c1,data\cropped\page260_H-293_A_c1.png,data\clean\page260_H-293_A_c1_clean.png,554,294,554,294,page260_H-293_A_c1_sym_001,1,46,67,554,293,46,67,553,293,output\symbols\page260_H-293_A_c1_sym_001.png
page260_H-294_b_c1,data\cropped\page260_H-294_b_c1.png,data\clean\page260_H-294_b_c1_clean.png,554,294,554,294,page260_H-294_b_c1_sym_001,1,46,67,554,293,46,67,553,293,output\symbols\page260_H-294_b_c1_sym_001.png
page260_H-295_a_c0,data\cropped\page260_H-295_a_c0.png,data\clean\page260_H-295_a_c0_clean.png,554,294,554,294,page260_H-295_a_c0_sym_001,1,46,67,554,293,46,67,553,293,output\symbols\page260_H-295_a_c0_sym_001.png
page260_H-295_B_c0,data\cropped\page260_H-295_B_c0.png,data\clean\page260_H-295_B_c0_clean.png,554,294,554,294,page260_H-295_B_c0_sym_001,1,46,67,554,293,46,67,553,293,output\symbols\page260_H-295_B_c0_sym_001.png
page260_H-296_a_c1,data\cropped\page260_H-296_a_c1.png,data\clean\page260_H-296_a_c1_clean.png,494,308,494,308,page260_H-296_a_c1_sym_001,1,107,68,249,91,107,68,249,91,output\symbols\page260_H-296_a_c1_sym_001.png
page260_H-296_b_c1,data\cropped\page260_H-296_b_c1.png,data\clean\page260_H-296_b_c1_clean.png,516,302,501,302,page260_H-296_b_c1_sym_001,1,192,0,325,13,197,0,334,13,output\symbols\page260_H-296_b_c1_sym_001.png
page260_H-297_A_c2,data\cropped\page260_H-297_A_c2.png,data\clean\page260_H-297_A_c2_clean.png,554,294,554,294,page260_H-297_A_c2_sym_001,1,46,67,554,293,46,67,553,293,output\symbols\page260_H-297_A_c2_sym_001.png
page260_H-297_B_c2,data\cropped\page260_H-297_B_c2.png,data\clean\page260_H-297_B_c2_clean.png,554,294,554,294,page260_H-297_B_c2_sym_001,1,46,67,554,293,46,67,553,293,output\symbols\page260_H-297_B_c2_sym_001.png
page260_H-298_B_c3,data\cropped\page260_H-298_B_c3.png,data\clean\page260_H-298_B_c3_clean.png,554,294,554,294,page260_H-298_B_c3_sym_001,1,46,67,554,293,46,67,553,293,output\symbols\page260_H-298_B_c3_sym_001.png
page260_H-299_A_c0,data\cropped\page260_H-299_A_c0.png,data\clean\page260_H-299_A_c0_clean.png,500,308,498,308,page260_H-299_A_c0_sym_001,1,5,0,498,307,5,0,499,307,output\symbols\page260_H-299_A_c0_sym_001.png
page260_H-299_B_c0,data\cropped\page260_H-299_B_c0.png,data\clean\page260_H-299_B_c0_clean.png,500,308,498,308,page260_H-299_B_c0_sym_001,1,5,0,498,307,5,0,499,307,output\symbols\page260_H-299_B_c0_sym_001.png
page260_H-300_A_c1,data\cropped\page260_H-300_A_c1.png,data\clean\page260_H-300_A_c1_clean.png,516,302,501,302,page260_H-300_A_c1_sym_001,1,192,0,325,13,197,0,334,13,output\symbols\page260_H-300_A_c1_sym_001.png
page260_H-300_B_c1,data\cropped\page260_H-300_B_c1.png,data\clean\page260_H-300_B_c1_clean.png,516,302,501,302,page260_H-300_B_c1_sym_001,1,192,0,325,13,197,0,334,13,output\symbols\page260_H-300_B_c1_sym_001.png
page260_H-301_A_bis_c3,data\cropped\page260_H-301_A_bis_c3.png,data\clean\page260_H-301_A_bis_c3_clean.png,543,265,543,265,page260_H-301_A_bis_c3_sym_001,1,11,64,543,264,11,64,542,264,output\symbols\page260_H-301_A_bis_c3_sym_001.png
page260_H-301_A_c2,data\cropped\page260_H-301_A_c2.png,data\clean\page260_H-301_A_c2_clean.png,528,278,501,278,page260_H-301_A_c2_sym_001,1,19,68,501,277,20,68,527,277,output\symbols\page260_H-301_A_c2_sym_001.png
page260_H-301_B_bis_c3,data\cropped\page260_H-301_B_bis_c3.png,data\clean\page260_H-301_B_bis_c3_clean.png,543,265,543,265,page260_H-301_B_bis_c3_sym_001,1,11,64,543,264,11,64,542,264,output\symbols\page260_H-301_B_bis_c3_sym_001.png
page260_H-301_B_c2,data\cropped\page260_H-301_B_c2.png,data\clean\page260_H-301_B_c2_clean.png,528,278,501,278,page260_H-301_B_c2_sym_001,1,19,68,501,277,20,68,527,277,output\symbols\page260_H-301_B_c2_sym_001.png
page261_H-303_A_c0,data\cropped\page261_H-303_A_c0.png,data\clean\page261_H-303_A_c0_clean.png,423,301,423,301,page261_H-303_A_c0_sym_001,1,59,70,124,77,59,70,124,77,output\symbols\page261_H-303_A_c0_sym_001.png
page261_H-303_A_c0,data\cropped\page261_H-303_A_c0.png,data\clean\page261_H-303_A_c0_clean.png,423,301,423,301,page261_H-303_A_c0_sym_002,2,190,69,244,80,190,69,244,80,output\symbols\page261_H-303_A_c0_sym_002.png
page261_H-303_B_c0,data\cropped\page261_H-303_B_c0.png,data\clean\page261_H-303_B_c0_clean.png,432,302,432,302,page261_H-303_B_c0_sym_001,1,169,15,310,50,169,15,310,50,output\symbols\page261_H-303_B_c0_sym_001.png
page261_H-304_B_c1,data\cropped\page261_H-304_B_c1.png,data\clean\page261_H-304_B_c1_clean.png,407,268,407,268,page261_H-304_B_c1_sym_001,1,157,0,257,11,157,0,257,11,output\symbols\page261_H-304_B_c1_sym_001.png
page261_H-305_B_c1,data\cropped\page261_H-305_B_c1.png,data\clean\page261_H-305_B_c1_clean.png,407,268,407,268,page261_H-305_B_c1_sym_001,1,157,0,257,11,157,0,257,11,output\symbols\page261_H-305_B_c1_sym_001.png
page261_H-307_A_c1,data\cropped\page261_H-307_A_c1.png,data\clean\page261_H-307_A_c1_clean.png,432,302,432,302,page261_H-307_A_c1_sym_001,1,169,15,310,50,169,15,310,50,output\symbols\page261_H-307_A_c1_sym_001.png
page261_H-307_B_c1,data\cropped\page261_H-307_B_c1.png,data\clean\page261_H-307_B_c1_clean.png,432,302,432,302,page261_H-307_B_c1_sym_001,1,169,15,310,50,169,15,310,50,output\symbols\page261_H-307_B_c1_sym_001.png
page261_H-308_A_c2,data\cropped\page261_H-308_A_c2.png,data\clean\page261_H-308_A_c2_clean.png,407,268,407,268,page261_H-308_A_c2_sym_001,1,157,0,257,11,157,0,257,11,output\symbols\page261_H-308_A_c2_sym_001.png
page261_H-308_B_c2,data\cropped\page261_H-308_B_c2.png,data\clean\page261_H-308_B_c2_clean.png,407,268,407,268,page261_H-308_B_c2_sym_001,1,157,0,257,11,157,0,257,11,output\symbols\page261_H-308_B_c2_sym_001.png
page261_H-309_A_c3,data\cropped\page261_H-309_A_c3.png,data\clean\page261_H-309_A_c3_clean.png,353,252,353,252,page261_H-309_A_c3_sym_001,1,46,68,322,243,46,68,322,243,output\symbols\page261_H-309_A_c3_sym_001.png
page261_H-309_A_c3,data\cropped\page261_H-309_A_c3.png,data\clean\page261_H-309_A_c3_clean.png,353,252,353,252,page261_H-309_A_c3_sym_002,2,245,241,321,251,245,241,321,251,output\symbols\page261_H-309_A_c3_sym_002.png
page261_H-309_A_c3,data\cropped\page261_H-309_A_c3.png,data\clean\page261_H-309_A_c3_clean.png,353,252,353,252,page261_H-309_A_c3_sym_003,3,311,67,353,177,311,67,352,177,output\symbols\page261_H-309_A_c3_sym_003.png
page261_H-309_A_c3,data\cropped\page261_H-309_A_c3.png,data\clean\page261_H-309_A_c3_clean.png,353,252,353,252,page261_H-309_A_c3_sym_004,4,328,197,353,251,328,197,352,251,output\symbols\page261_H-309_A_c3_sym_004.png
page261_H-309_B_c3,data\cropped\page261_H-309_B_c3.png,data\clean\page261_H-309_B_c3_clean.png,353,252,353,252,page261_H-309_B_c3_sym_001,1,46,68,322,243,46,68,322,243,output\symbols\page261_H-309_B_c3_sym_001.png
page261_H-309_B_c3,data\cropped\page261_H-309_B_c3.png,data\clean\page261_H-309_B_c3_clean.png,353,252,353,252,page261_H-309_B_c3_sym_002,2,245,241,321,251,245,241,321,251,output\symbols\page261_H-309_B_c3_sym_002.png
page261_H-309_B_c3,data\cropped\page261_H-309_B_c3.png,data\clean\page261_H-309_B_c3_clean.png,353,252,353,252,page261_H-309_B_c3_sym_003,3,311,67,353,177,311,67,352,177,output\symbols\page261_H-309_B_c3_sym_003.png
page261_H-309_B_c3,data\cropped\page261_H-309_B_c3.png,data\clean\page261_H-309_B_c3_clean.png,353,252,353,252,page261_H-309_B_c3_sym_004,4,328,197,353,251,328,197,352,251,output\symbols\page261_H-309_B_c3_sym_004.png
page261_H-310_B_c0,data\cropped\page261_H-310_B_c0.png,data\clean\page261_H-310_B_c0_clean.png,432,302,432,302,page261_H-310_B_c0_sym_001,1,169,15,310,50,169,15,310,50,output\symbols\page261_H-310_B_c0_sym_001.png
page261_H-310_C_c1,data\cropped\page261_H-310_C_c1.png,data\clean\page261_H-310_C_c1_clean.png,432,302,432,302,page261_H-310_C_c1_sym_001,1,169,15,310,50,169,15,310,50,output\symbols\page261_H-310_C_c1_sym_001.png
page261_H-312_A_bis_c0,data\cropped\page261_H-312_A_bis_c0.png,data\clean\page261_H-312_A_bis_c0_clean.png,407,268,407,268,page261_H-312_A_bis_c0_sym_001,1,157,0,257,11,157,0,257,11,output\symbols\page261_H-312_A_bis_c0_sym_001.png
page261_H-312_A_c0,data\cropped\page261_H-312_A_c0.png,data\clean\page261_H-312_A_c0_clean.png,407,268,407,268,page261_H-312_A_c0_sym_001,1,157,0,257,11,157,0,257,11,output\symbols\page261_H-312_A_c0_sym_001.png
page261_H-312_B_c0,data\cropped\page261_H-312_B_c0.png,data\clean\page261_H-312_B_c0_clean.png,376,250,369,250,page261_H-312_B_c0_sym_001,1,138,0,276,22,140,0,281,22,output\symbols\page261_H-312_B_c0_sym_001.png
